user_id,os,age
8oJ0FEjLN6zmJU3cKAZsQFqbjO7KuObm,iOS,28
8pjuk1ug0p_ArTEvsSp4-eFfJkvWQ8vy,iOS,29
8qPdfSzqNAIpDB0vmMgYVzU0bBEJYXc9,And,18
8qY6xSdbuIxf0rakFKnxw-yNArDfJaTi,And,31
8qmJKc8UEZXN1ie7GUEeHdIb6eR_N0qD,And,41
8r3mp7CEcqroDVc-7UT7kwiEvK5x3HLe,iOS,25
8r8s1gmvRjnNUNU1tNAPi4gEhSttITDU,And,21
8rWmegXVyEchF-qwOQwE9k0vu55r8xZo,iOS,26
8r_LiRFptFYjl4useQ6e9DDumgBFVeA7,iOS,32
8rli_gWFF-_js2QAXybmZJ_Af-u4s3rK,And,29
8skTWf0sHS8G1LzjQl8b7qTwJ6nutP8s,iOS,-1
8tT2YohyiIzD4t1iF_GlRWJ7HZ-FIvqJ,iOS,35
8tYNtRfigiN5ctac_lVTjsvwW74xt_xw,iOS,-1
8tyTh0poDBY2g33OqfP_0c4vwmRLO1V0,And,21
8umiy8MS694VGJ_Pj9HtpuFaLcGea6Sk,iOS,38
8v3iss_AyF2NNw7ZdyGHbTm4c3kxYZe_,iOS,42
8vxzAb-IVvEvEug_kK3m6NeUVeMJNrpx,iOS,27
8wSsrM12lzHVcOHE5ux2_rsPkXQ8r08u,And,33
8wa4zswDtEi_Y9dap3spdJ141HUQDKkb,And,41
8wveCps4dxFaRY8M2xXRbQKVOpj-UvOo,iOS,35
8x79dFXR11HRC4NqTdKlByftA_LIbUP3,And,39
8xMGgTI3KwH5QX3yeK6gfpoKv7ZvqjWS,iOS,19
8xNoLV1nE6obQ2y1vpkRl3bR4v-4V_eR,iOS,25
8xXzIszOOLpyPiEbPkabK2HT0U5xg80Q,iOS,27
8xaBz4G12N9r1HwKwgotRNyyzktDdKPj,iOS,16
8yEca--vKHR5VAHBMtHrcFeLCw-i0dGI,iOS,19
8yF3q0wIjBwoOlByJ8U5Qn0u0QbDix7_,And,37
8yvA8LFTVAicgDdkgTm3E7ZGhC5vS-rM,iOS,19
8z0ocVl6nlWIYF5M_2U4OKoziniPPxaK,iOS,20
8z2VPkvr30Qrym-UzNFS5NgVwWHoQM8G,And,44
8z2wo3Bky31i7QQxfoD24OybJ_cPuMLa,iOS,17
8zuF2ZF4X2EAZjF1sm_5ALMj_-xoUQdK,And,18
9-IaJsA_fMlIziPZV6qcSoLKjhoXu72Y,And,30
9-P1_FuZrY9BwzET-wBWCcAaYoYfOZmu,And,34
9-laiUCsImwT0r7Zea123CbMDaF37OmG,And,39
90Lvecr6Y_m4Mz_BndEBZyr1qZpXfVj_,And,23
90muYiidaNZXmRjye8eXNaWGh0_3hmYK,And,34
90nrhnmmxENW6jwb8NFub4CbfGoVM05h,iOS,-1
90rc6yLuczyXWlvhPAZkUio0w_vBuXJ9,And,37
90t3dXwxSiR8pqtpCO_CYgNTiF_9VjRX,iOS,26
912hGSxn4wLn8eHm6RBckFjT_FXZxS9u,iOS,21
91G83LIoIBBIFhuq8V1Z4aJzToy46Ie7,iOS,22
91LcCPuh4vO7Bi0SNJyPcP_wizJel0Dz,And,18
91SeBdW0cX6iLRf2l5Hdlz7XESHMPeO8,And,24
91VNUp1ZVIZB8koH2Qgg-Wv0-kDKccUH,iOS,16
91mL_5FX7FbpKne-foxhE_wqYdVWW5m-,And,38
91n25qpXMzEEeW0ooUTzDrrwEFjIjDVM,iOS,19
92CNVdRtEd-CEB13ckGtRS2oZSY59TNr,And,20
92RWVmkVT9pgzRqm6yN0M63mK2ey66o7,And,18
92fTsycGA4QWmZ4PZ2wLULLfF0T_G88_,And,37
92hdrCFAgsaQZtVvbBJK4q5Zpvwv_qoq,And,19
931JqWq0lA3TsX4eK-GUqQuCRP70Unav,iOS,30
93OqN3OTooN46hwO8T4zeAf_Ln-YArur,And,43
93V8zNWsl9Z1hP0FxlJq8vZ2K-quQ_RX,iOS,37
93lPe9FSeq3sFxQxluPVBnTVtCGNpqOv,And,33
94C4svAXTa8YthypsI4oVJ_6Fbj-k6d9,iOS,20
94WkiCvhVLh9BDJO3YpR8jN7Wxfxq6Uf,iOS,17
959QR44aPelRUleCvI6KHzsJnmlEwaS5,And,15
962MqUA1a7mC5BBIVqJwgReRLiNQzJGw,And,36
9740MyFGHuO4W5r1Nz7E5ph-Apwcy0Pz,iOS,23
97F2xkXDTf6TuERMkBJdTQzX0WFZSIPy,And,36
98NWnqNyLPNZQE6qzILV14uL-EgDn8QL,And,40
98qF7fs3RpBI0MLiTOyUr00yTLLg3-yg,And,22
98tsyW7puxMTmoJM_tK0GJJFbjZVWb9R,iOS,32
99IQihjw1lYiK-UxR4EdkOjkJfas-x7s,iOS,20
99KsJPlZt2THG4SNozEIw-HSJVoF0bk-,iOS,34
99La4NGoEtXIT0k8rX7S_kQC7XSjzmro,And,43
99QGolwPCkpgwrrHCX8H_CQK1IBHDBtl,iOS,24
99cMs_tfyBEeX7m_J7_cRg_SoLhBmCWf,iOS,30
9AeZGkk6Py9BY0I_QdkNjjX0Ded0Fwzj,iOS,31
9ApZFMy8KT8kGxCrlkCsF_qptsZzW7NM,iOS,40
9AtWcsQdJvH7JxCfyfQNSB9Kb8TzQH4r,And,21
9BC1munX5pYcd2JxIsgNV4R7TInASVJU,And,45
9BwbKuFZZRJKU-fbHHE-JtcGpf6opFMJ,And,34
9CBV-JRQZZ-hOhRJmC8dJnbVocIkKK7O,iOS,39
9CZuOxYLLHNYdKDFDWe7EZmHcO5xt1ni,And,38
9CpjkHBPT3s9RXiY8NbVNSzRFSGvHap4,And,15
9Cze0yMHAbClM-vqq28YRTOKv-SDvG9W,iOS,32
9DHLsuoE7BpK1Tjbr8GfvZM1IKxJSjOo,And,22
9DKcpw-7TVKrZ6ErWd_xZMyXn6ToPbhQ,And,18
9DeJiSgGRrw97ksRovXzrYchuSFCCBvp,And,45
9EEG9qBn5qViTQiUlULq-0sGnoQs3IB4,iOS,20
9EyvmGeRxmHMgF4DNP8zBT1292WhPGkv,And,40
9F5AtYsHL1jBZ0vuBsFOfx_U1W02K3Kf,iOS,38
9FQjC96fplE1ydH7zuZg0Nn01sXS2m07,iOS,-1
9FhFbWxMYhbetO3aSmew9OcJ7qhJct-N,And,15
9FlBgPK8lRVZMhaxsZj58xEsbiQsdIsn,iOS,28
9HD9ZP6tf0sCLX8Aq3k8jdhZZ0F8POuX,And,20
9HtXSdr0fdoyYaazF0mto3XqjkHcE_Ed,And,34
9I90B9Gg8lP3UnI-tj91DQSjW769pB33,And,26
9IDqfct8g7J_RpuL4H8njunpH5i1vqET,And,36
9J66Env3o2B1u2N_U-nYaMWy1LCCZHWY,And,35
9JjuAxO2ZMd65IGxxkjIHiycV_RR0E6t,iOS,23
9K59UB4kXyByWrwPrUX_hO2I_fMi3rW3,iOS,30
9Ky_T9ws1DLDahPSuYgcZODdFMMFXjQl,And,35
9L8XzHOefFARzZ0f7xuBBbgWnPOOaLoJ,And,-1
9LCLDo2kWZfFqU9MyTjMsVc4kfLHjj0Z,And,34
9LDQGpbNm8VUoR-f67ahNd_JikCBaFlB,iOS,19
9LoIPyrTS65tb88cjuAkL4o7ExtMX9Zw,iOS,29
9LxIKJ5Vp1w_pR2ArzaaJU0SlOmoxg3w,iOS,23
9M57yyUrhVfT7IvEUDb0h2krsadW7AZr,And,19
9M9eEEZGHXrLOKKCCrqhE9DQXWhi56Ww,And,20
9MB-a_zoFeKqAgNAjAXuOxXRNywuOFaY,iOS,26
9M_B2XyyFxEARDv8XTeNI9WeJoTRZiiH,And,37
9NWxwoLB5VK23F6duDnl-jEw9mk3pTmw,iOS,23
9P-UDNZodqZocI2S1pWaSYFRd-br2VU9,And,37
9P21cLKSjEQ46NGU3_4uv3lz-9QwzZMy,iOS,35
9PAaUas1bDKzEVTkYu1hD6l32WQpXhKn,And,45
9PIpZXz6k1pWgsSqnzug9rRuAEcDgWyh,iOS,19
9QFrnM_rJ9NYrtH5rxQsCED4Xd5R5Xfl,And,16
9QS2mXPaFbn0PbhAl5rWpHf7KBE-zN65,iOS,37
9Qc-btbNwVYY7TSW8bTlhYypFtxAY8lI,And,39
9RsPDcEC9_eQlHYFTsTlbeZz3oq7G1AZ,And,37
9Rv7A5FB9p8J-tvxdlE09X4TuGzqZ0OF,And,39
9S6AGRWySq8QJbu1CSJ-k4MySg7sShaL,iOS,17
9SC-WX4aFkOPAdIRbf8rovJbopbyMmdE,And,37
9SE9rcaNNf9FGzW8BBDKb6q6mYZ8X1Yl,iOS,27
9THKN2xggUvo1yKPO45mNImUJT6Na-AU,And,30
9TtGnHcZvzZ7n1wtLvgVv4mbRBvm0W72,And,41
9Uk0okW7dWCT_GdDN2Huk1JDzgBlWKBc,iOS,24
9VC_WZ3dIlNvXpCdcnIPqjwd6PLd93_z,And,33
9WJzd_lK-Ts8ebFBzvpNfuKVO0nV0b3B,And,44
9WYglb46wYmM8NA_Ibawp94hQMwKglbH,iOS,32
9WpgM82EostqqlCywiX2c9dDHZ78YduN,And,28
9XOyYj9vVKicOe4_O3gIVJ77FG_1RhMZ,And,24
9XeHi4myB4fcGTEC845A4N1HMa4Q33iq,iOS,36
9YjqvAnZ4KJuVj2PKYZbIHxnM1ranT81,iOS,-1
9YyrralVu_clVElptRK3-cj1zebtGipY,And,45
9Z8QbrskDnv3liRkOtDEmugnKj_g4iIZ,iOS,16
9ZIRDDL_iLm8EtpnGDbDmT9cUTHPVc4T,And,17
9ZKp-ntiRU0ITx4JWvTNEi789xZC6iXh,And,45
9ZWDFu6IkpDujGhVDoQaM6q81B8Ei3XD,And,41
9Zf6eQD59lkVoauZQoMjFGqjRYQmm_x2,And,38
9ZpOtmoJdysbEDwZwhkRHKE717ye4mo3,iOS,34
9__Ak4IpzjtY76l_OoCQXvgNpOs86sxF,And,16
9aIpFvKOPzAWLeaPOuZhW6bI6x8hrZwt,iOS,20
9aMeDK01sAz45mLAQO3PChMCBHZTby0L,iOS,28
9b1lPiGxWupKZ-Kpw5EESkpsLEHcvLsl,iOS,16
9bvo4TSTMiv44_4555vgiOIMjX-Qy5U-,And,18
9c8QZVJtPfUKaXJOvyUhlAL4sAmTujPo,And,45
9cEzwxDTMKb2ruiX9nA--akdxDAYGfdZ,iOS,22
9cG3JA5qNj_zXJ_r1RWcT9iKp2XGM3Kh,And,45
9cj0qnjWzYPxS8wuEnmVifE1ceUogzO9,iOS,18
9cjLGh-z-5UY5h9MOcat8ue7zMWVbNjQ,And,40
9cw3mERY0cBQy3900WNRZ3muSvYLf3u6,iOS,27
9dT4NiD6P6ARcj3IR3KJLT2lpNbPsLFW,And,38
9dY4ohc1shzTh5nkA3NuvtVMwwMFkqkI,iOS,36
9dtU33SMb1CeC0cPdh9e1X0vuPDOuAje,iOS,27
9e0C5yFzKDOiaGug8S_CmKP6Q8wTzOew,And,32
9efScTCgpK6-3RxCj-NiRkc8aXNZ-pSQ,iOS,28
9egHYivV6ZvrZu-epE0s7l4I8aPKjvBB,iOS,23
9erDP6jemlghV3nknq-obMJq-PeIhxJi,iOS,23
9f9MXDnafzHQUy_kh08P89iauQto1Bp4,iOS,20
9fGqeNUwpkenmyoPJE7ecjWTAV53UyCk,And,40
9fnAbxO8Yu1hjZrLmdJ1SDSg1K2XWHvg,And,41
9fr2ra2Fty4yeVlFmFt6fXuQUfeOzSw1,And,37
9gei8quq-LVefkEbwc8XgzjPW4VJhZ4l,iOS,36
9gvjojpsP9aGNomq6KfdbCbjOEqKTLwG,And,20
9h0W7Wm8zXg4LFGZNvkuXt6MhMNsWwKe,And,39
9hVPbO8MJQUN-Iv55oFJakk81n2TnPgF,iOS,34
9iKoGsM7i8dIbpSm63u96VR9Vp7ORf-t,iOS,-1
9in2aJUve8oD5dzgutWW6ttJVPPoE_mD,And,21
9iz03tUSnNqDwddKwo91LxEMb-iquWh6,iOS,38
9jEoekU22sBPkR-CvML5A_ScP74-fsCq,iOS,25
9jGtd0CcdX0bNtRTro-vZv4v3rXl7E-A,And,21
9k4_p7uJjd2DSDHxgvKEECXKdPsLwgMQ,iOS,22
9kBsnxkIY5hV-222s00gw6e3UXqC-L6R,iOS,-1
9kGWOJN0IeXrhH89kipK1EdtKF7sm7xg,And,32
9kPAvWSqYjFwe-O5FAdQNlXePxmsn6G3,And,31
9lITmExXCpwdx25netO56C1_NWsXcQMR,iOS,21
9lZDhODc4r_ucwjMFClncpezaaqmH8SF,iOS,20
9lZkvS4R8Wac3z1_PFOmyB95tpxp2_PF,iOS,23
9lssICogvChFvXsCi2oiZPFeqm99MAqU,iOS,26
9mKLsIvHkHXrMjbGpjRSV4Mc8BsO_ysN,iOS,25
9mWbgLW5tBSZku0ZXPVht_LGxmdBdApo,And,32
9mnxzkaTRQ-_H3OBKvw2WIlPU23Hkd2_,iOS,-1
9njHAzaXggcEzu97tbXZjL1AOqTpaFh7,iOS,32
9o-dFbX6uFCDLr248UEjnHKU7_EuNqUC,iOS,15
9o5PruBa1KYcP_QT787vvknEK30GNXpN,And,40
9oipmWNTtZ7_1Fc3UmsmlrcljYUpCY8C,And,22
9p3hqZsnCTIC3mGuK40lKxUyd0wMMATZ,iOS,18
9pZpREud9oAnrk7J6oiFCZzbZpteoB1A,And,36
9pqqCHMekhUUiR8ff6oWG1iOeVn294cq,And,37
9pwGatcbRRNbZ6o3YchTVzSQEKFl3uMa,And,29
9pwGrVByhGimkL62_n6jBD5dw3AIvoof,And,29
9qAs9vvvBejGXc_SML1VS7QwOyOQmJRG,And,28
9qmLL9toZsjLa4mmhyM4s9GQ4L0sSl32,And,38
9rUlqZDEuzQciLpdrP3lNC1yBahjYjIu,iOS,26
9rX0fdTT4X5ZV4SZeol5aGRbNNpiI5Tt,And,40
9rljp-s1lvwOsLQXyHT4Ya_DIeXFG-TL,iOS,28
9sDUoVejwDhKwWibgtj0v3WeFOtM6NuE,And,40
9sXJPslDXiiB5Me52wdrA949babkoRaJ,And,16
9sXa_U4OnpEVx_Htylrnv6JR1SBjiJEU,iOS,28
9sYSthk33XRpHNicdFHbn7wouxRz81Fj,And,40
9sZa_ioCXUG8Rxi47zvb7Gn6md0A6Fpa,iOS,29
9sqjL_hDXl86sSMBH7J39bSg5nLoJT1Z,And,34
9svV30KZ8rSdLBXKE-YO5rlypqiP6Dl2,iOS,40
9thsFw2Lz4snqBiuTi2uAulb2L2lmUtu,And,15
9u8DmDuFEiQhcEEk8HBkHrKgXATfvuOG,And,16
9uMASU4_sDCBy88aYyPQC0cJlfXnlDBL,And,41
9uRGl4Kv7cqsFmgsrml8O2Jg0Aiatxv1,And,45
9ubTI2Os1Jl-DlmeYmkx-cOnDwN3NCVq,iOS,-1
9uoUCVgWSIDsT9-pYjrEkGK2eVIneAVs,iOS,-1
9v4SlMu_lIo2MjsXAVZMhSXdxaQgsEDZ,iOS,23
9v8ntF-FgJlBBK-wAuJ52DhnX93PcpEA,And,36
9vNeHfeyyfgd9RYM6CdFrSxofflNMaGY,iOS,31
9x6qPYM-DfruEXMmqMbsb61Rsx-LjRMQ,And,15
9x7cY6b30GPoaen4xxfaD_MhuHsL0Znl,And,38
9xBikhrDaUcS-P3bm9hd1chy4Kbl5uJL,And,17
9y-lnXtgTPE-Iilxbf25Rzs4h604m-zM,iOS,36
9z56VFo5Nk8_SSzUfcvjlQDH40lU-VPf,iOS,17
9zEbFma-w6sXvp9NelIqAnxZYgVAsCNx,iOS,26
9zjMTEnit0x2eGLo3S-1cezQy22hwE45,iOS,28
9zl22kzZyklRcgik3sUCy4_Dsqs5iyZ_,iOS,27
9zuCocF-8HrPKdOqDhMXBnW7Au5mGiQ2,iOS,22
9zzFV0qj1jn7TGa58YqYKy4nWSbOfRsh,And,39
A-5WOfjs7MoQFVcxKpwMurL9cD2l-dzf,iOS,33
A-ZUPN1v4tV74glV66DalesyDsXRvilq,And,15
A-tsB_qQIKAs_hcz7kzX4ZjmKT5X24xp,iOS,31
A-uNpRhpcY7qrbJbG1n-Ddf-VNrziy9W,And,36
A037m1_NIIob2614rjw7qgpjJYYZrHCr,iOS,28
A0XAtyFA3zrp5f-emOSPaq8FUzK1PjH0,iOS,38
A1C0Y4y3H_Mlpbugdn0019y-YykCjapT,And,27
A1tNikOhHsYZqL5JoTTfG-Ba1TFbbppx,And,26
A20R6baUiEUFbmQGU_Ztdzna6ylTvrA_,And,39
A28qvvfZRilp-W9cZ_Y1hTRdBJKAuTCU,And,39
A2Y8zjk8TXW6YMw1fLUAz1ZYxhhwhLHj,And,41
A4fUS3HbYS76nuq2CuyFKLZU4Uy1UMzm,iOS,-1
A4u3zAAe7TGa6G-rTDMlfpY6J7153bz3,iOS,45
A5UQNocTzJrW8sORjDIv4EJjsYTfA59e,iOS,22
A5r-1UjhwlH41j1YmTDC6Sg9spc05fDh,And,17
A6VAiA-2dtzpumL4N9_z7auwy_w4pHY4,And,32
A6_cpxy4E3oghhAhxshIQPbaHTWQwldd,iOS,25
A70rbLTTeZiRoI_SsEs4UnITGcp6mRoU,iOS,21
A7xHi8LGrJB32ap2gSurZpUMZt7loTqm,iOS,20
A8a5joZfYWOs8eBQb9i8-hnRQCoSiNaq,And,37
A8xYXGutHhq-qmghjs-WyLUewj26nJsd,iOS,23
A9QScradhBVnIoHIsLbrU1P8uX7xKIYF,And,45
A9S7FKIguc4_94Tj_GqrWy9SXfhdn7M_,And,41
A9WppQ2p2amzPBRnvT8GkZ7tsaDzKFQ0,iOS,17
AAD-lpUuwNiq33L41dDO_roKkfUb9v9j,iOS,27
AAGTOufH5czP6dryD4zPY3oRNzzICf3f,And,37
ACAUucTIfc1_8tffX8MKGS8Wy7ga4N9r,And,23
ACd0R0YX3OVm5dWdTYl3fwfj5-g4H9qN,iOS,35
AENKbT-iUcn_sZOkpDc7ULL3b6_ckUcc,And,23
AEm1QGPwd34BT3gE21EGWQQQiZmXOuAC,And,18
AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,iOS,27
AF-coAbLMIdpUKP_gJ7OOVooYMuibKbh,And,17
AFB6h2drVCg0sWPWvPzULqGnDsqk-vnF,iOS,31
AFIt2XORHj3RyV2j3gcBFT0RPW0CGVcT,iOS,39
AFKdGvwg7sr-FbXWhyKmTZ1WFyPp8WNe,iOS,35
AFL7yFVT0YRRJBeTBTptP-0r2vrQZ8fH,iOS,20
AFWEmK2vSGsNzA5yHnKAbJl336qeKqMZ,iOS,25
AFgy3jzl3MRLVbDfIpJxd6ydwOykHGqG,iOS,15
AFuRX71rGHcVGtONWOTIrNhW0D-JmUc2,iOS,23
AGUbcVPaDvAUDrE0ZGa_QJ49_mPk4HNC,And,18
AGlulkrexXxDtcpmCtkSIW1hd9qU8qYw,iOS,15
AGnLowYTSJq3Fyg-VgdfnCcd87DY43jB,And,16
AHLDSJCsPF6NRPE5tMjjzIuNG7aH4tsb,And,24
AHlvg-szuzVLJBP83DSkzw1ng5hbw32N,iOS,41
AHsVU0ogNPHO6latWxkpn9pVZBSjxRt-,And,20
AIKsvrvpoDRC4iRRXYWys4k6_ZUiC93i,And,19
AITPb0JGDy5V-ZWyrTHPFPv8T6i-mtfM,iOS,44
AJQMh2F0RKjd6mpksT3Guel2zoUqou4-,And,24
AJS4CUaGCYKGcTW9tS3Vhn2vp6axFh_J,iOS,18
AJwbiaBJ9U-yxF0Hr-MJyO6lhKiG2HQY,And,17
AKBN2c3CY29I6rSIhACbmsNemtxKqmeL,And,41
AKcDVyIZazllpMeUNHqOu_vUDiwEgv9K,And,15
ALDSlD9f5jyipOxDquuKC-5-N-FX-ONM,iOS,20
ALELGBTiJurBtFsR50GCG_-2ikIXaJvj,iOS,27
ALFCoSiKaTYROz8baoX-wdUaumlCxqGR,And,45
ALTcpdgtgMx0kubLKxXrY_awt1fCLWKj,And,35
AMeHwnaJLStwcx30z1aoadE68K7ntTKB,iOS,-1
AMfzCtjTxLta_l1sH3TMagsvmPjCL49W,iOS,23
AMwbswVzsabAgZlOqG_x6caS8heUYtol,iOS,-1
AN7vXKgIR9ylWPbkbZEFvssb_cZBcqeB,iOS,17
AN9UpYkHjIvgnIn7YjtEKDzoOSU3b3Gs,iOS,29
AOYe9cnIy207RqQSCAuTcQTq90CXCNyz,iOS,20
AOcbbQmIrOBRS0qCqNZuJ48sMvKXkdmW,And,43
APLlKCYhrXMpIWwYnNEqBYJQ28ImzpTk,And,40
APY_oL4--iYikFVYxKykTeNiPOgg4_V-,iOS,37
AQ4DF8j4hmAj9pjJHnXHdjHeLIHMBhUg,iOS,19
AQOijdv_x8dGbqjA3oY_9Ep3MLD7WGEp,iOS,24
AR5si1UdQviySPxdCYky3EwR2dZfG_8f,iOS,21
AS9yz_WsInr6wzFgyPa6uCW9Iyq_gSVk,iOS,17
ASSer04neW0iXi5PgkOUBam3D5Eowh-B,And,32
AS_c3Y_CbuFXWRcH9OS9jhrCi9asKRRy,iOS,41
ATboTM8mf3iNG4cK9g5J0LZtZ-bmPMmQ,iOS,25
AUoJAvZ43pAh6mRkjGXjHuIQUXUqkiuK,iOS,25
AUyi5kzRVX_tIVLCWtpQ2_TDa5GU8n0o,iOS,-1
AVle4Z_GivO77RPd7OvyvBtmcDmNrBs8,And,45
AVnTm7Yg_b3_S5d39ccZlrScw4TLa8e4,iOS,24
AVvF8X6rBe8HuupmeNYHzM5ffyoFkQCU,And,-1
AWFjBjH4Z0HUy-yKLPSbhHncS8-YDDv8,iOS,32
AWLaYLT8FkS7NHiYZhUMQ4_OingpnN6x,iOS,33
AWNxoAdSaWDynXBwmevC43knvsTvEiNv,iOS,17
AWOnkJjteuW_SQHdQiqbyk1cV0DaPNFF,And,31
AY6lV9wNHVZTq4LWetxL5mtGbj72VBuI,iOS,30
AYDdz1x71f6z3F2YuAyx4y3gtG0gUb-J,iOS,29
AYTLwwRh-WE5F5YGwde2gcJJsl4st0NY,iOS,20
AYeoP--FI5DhOmEc7JZgEO1SmHlsvojd,And,15
AYjkuEoyUE_zDsxYB42W2nl27yVKjYLm,And,41
AYp1UcQCYLJFD4hH-IDOvZFPZ6h68ATs,And,27
AYsAXW0ufmdAZSkMtqCUpUnth1catEAG,iOS,29
AZ2q8fBbvx2V8VuCgE-mqStEVjHeB1UC,iOS,17
AZVMkVeNLV7X064UIuvnZGhxlTCYGqlA,And,38
AZbK0pBuP9QC-spHeTxGS97euAQ9A67P,And,30
AaGUmrAOKD16TUxz-Pk0JIMEU26cgWao,And,19
AaMPxBSx7_iCRlZhuY1v5HXB7sKgUir7,iOS,37
AaQ-PqjlnyAePOIejtZk488r-3gNZUkd,And,26
AabSaL8WpJgHgFz8Ebua59aeVYi5vB1C,iOS,26
AbIBElD3pvoYfHLQsMHrWBV9n58h7dJn,iOS,32
Ac6o8-se9so0HgqDj4rW5huqj98qD_em,And,37
AdYQ1HZjlehqO46qcXPK9Kwwabeh7Aad,iOS,31
AdlQWl3kvF_j5wMjlG4XXE6aAbNhEMOE,iOS,39
Adr5o46zxq78wwm_3NGVAE-aXiHzszt1,iOS,38
AeIHglFsMiZ5emY6igLJH606c5IOB9R6,And,40
AfjWwugIvJQ8Dk0UBe7k5Xwxj8jTY-mX,And,40
AgQNUy_lPCLuclcCk0k7B6wu9UHCPa4V,iOS,22
Agyg4kDHTqFGTHqWHPLf-BNnRBQNxMVI,And,45
AhzceiRpW7rUppJ6SdW3FidAHXDWuA56,iOS,24
Ai_TQWYTIdMVAN7LxicB00NkpFS9pKAc,And,39
Aid3TLehBlGoxUbLPdX82PXCum1hJiin,iOS,16
Aiu1e0PTv2QKooBPwImkIRxTDnmMF8jS,iOS,20
AjIfrOUvhHOcHNtUUbJ3exsF9iCPHzQr,iOS,25
AjplyZrAjA_ilQc2LeLHflERbBryyndM,And,33
Ajzor0tviDhgkdN1nkD8zdVwWlegrmRV,iOS,25
AkSDkp_0LaYp5llZFMnpczASJgn735Cd,And,42
AkSzWP92AARXMu9sFo-wjjUdqDBWYyR-,iOS,28
Ak_dK0G7ymSkuuxNK9S3kCu1ns_N-3CT,And,20
Akg49lOsf2EYKUKrqwgymPB00cTovSDO,And,44
AkqLDsi-jJi5RwcASmTuUSGHQ94mdfi-,iOS,30
AlB-CIXiTm2XCruxIbAbSC3OX-hLxsnR,iOS,28
AlG7qLR0TEOhGVv6zL1Be90Xu4xDXoth,iOS,35
AlH-i01y96JO02WIiXUe9NJ8l5tQ783W,iOS,29
AlXueyNTF4F4y8A4pOZpwpBtEkoAzMhf,iOS,41
AmAaX-ZzWOhaqshFFzendxVGdYkwqde8,And,40
AmlZbXdWtMlgy7vxSYNvn8klcbqP_DJd,And,38
AnDdgg4XIfIVq1tvSLg_7a_t20toJPIh,And,15
AnnVFAkU-kQQ2qLz4HAN35feMGNAqNK8,And,45
Anr5csXGixhYo6tGJEm6ptmbj0IckKta,iOS,39
ApAZEI9MQa7pwJuIJm6kIVpTXLdhdFDR,iOS,15
ApBaX4fCvuTzICnYHoc5lMhIKJB_YsTm,iOS,19
ApFi4Hl0qdkRHzQ3W6qbrndB8vfEY_3f,iOS,24
Aq9Wq075SaFUMOkKcKkIMRQLVLIn3Mxc,And,19
AqK6evNCb--jM-8IapQ-wmGZSOdaB2li,And,39
Asrlyf_E_hPQGc61SRwdtgLt0fajmLLe,And,15
At7zldfJqdbOoLDfPrf-ws9Fws6n9Jvc,iOS,-1
At82OMhS60PIiELLQVFfXC6I6b3fthpg,And,41
Au5prQHn9MWVbFu2WUpyVsWrhWcZIswb,iOS,16
Au8wmPCPMF7-tVHeunNzMGedE4Vl-omh,iOS,23
AubNPmLQwuFd5M4xguAOK8PsLy3KUHQN,And,36
AvlMgvWrkli5qbF-mz52wYFFcjt2hOYA,iOS,25
AwO3GSqurjAMeQT8YSZ2WF11CYic3SxW,And,45
AyVQeLXYpLCzxf7R8rAuj6dJRX0y-0vC,And,37
AyVhzbWIV_0gTkW2jj5-gQc8jjg03RER,And,33
Ayk4yejaEdz-tubegXiD-xPyP0ze5keM,And,17
Az2N7BQKcvOoporOiwNmvo8FWvi-zca6,And,29
Az4BrtPuON7PreJmP9ex8lhS4znO8Bxu,iOS,37
Az6msn3Ynv4J3Jl2XN_LFXI59PENJae7,And,41
AzvkUXnQ63OCCo8GWNUEGZ0l4EJc3Gk2,And,30
B01a1eLuu3cHswPBp2cxQR9KiHzf8iYt,And,36
B0TlFhs4GvPjsXT1d8AVtsXJ5P3UHeBI,iOS,29
B0nu9NHSCOkJaG7Wv34Z-KUcbb1YN5d8,iOS,20
B1VjxwxgfQZZCn1wGAuJnt_XqkOX1Zyo,iOS,31
B1kakZyY4QL_4-Vz_sxlXJhxZ3qChXWn,iOS,37
B2HuTaxrNEQ0LVvHw-v-uy1Jp2bOYw26,And,29
B2yGPwLF584pMn_xQpwTgEqNDD0k-gYx,And,32
B370jGsZRqPotLO48-TqdHwLEvuEgEDG,iOS,33
B39K4Fp08dDt3fqpp2Dlorc85fLwTo8H,iOS,30
B3W0CQtmPoer3dFS2rdn1CBVWPjhIhMj,iOS,36
B3yaMZ62HOH0shQOKjo4QPV6PLcobUsT,iOS,28
B5KjD8zHidHcnqROVndLm5IOYoFrgwqj,And,20
B5Wisxz2GifjkjNinr93hh-s8rK42i3t,And,29
B69yWyj3HAUi0l7uFG5aXtcOvEJi82zx,iOS,24
B6BtVjRBBlwMvsoecmxrro7ljy7tlYjF,And,19
B6c_j3v5I5mpa-NTciYyaOjtiljyURGJ,And,40
B6gDvI1fW1cRl_ls2Ik3I1_V1MDK-prA,And,45
B6ngZa6gyHazPiNqtyQJhQ1S1nRDcM5Q,And,30
B6tQPikrfLaYYQCMOY148J2dkMty8AgL,iOS,24
B6xlmUQ91t_AAABY9izDWTBluyx-SsWp,And,33
B7sVLzad4LILOyso-2kRNKov5uWFJS8F,iOS,36
